"Name","Path","IsInBuild","IsUsed","UsageCount","UsedInFiles","IsLikelyDeprecated","DeprecationReason"
"icon-arrow","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-arrow.liquid","True","True","12","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/announcement-bar.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/email-signup-banner.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/featured-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/footer-original.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/header.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/multicolumn.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/newsletter.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/card-collection.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/card-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/facets.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-supplement-pack-info-reviews.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-caret","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-caret.liquid","True","True","15","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/collapsible-content.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/featured-blog.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/featured-collection.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/footer-original.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/header.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-collection-product-grid.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-search.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/multicolumn.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/slideshow.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-drawer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/facets.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/pagination.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-media-gallery.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-variant-picker.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-cart-empty","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-cart-empty.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/cart-icon-bubble.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/header.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-cart","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-cart.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/cart-icon-bubble.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/header.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-checkmark","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-checkmark.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-notification.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-clipboard","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-clipboard.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/share-button.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-close-small","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-close-small.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/facets.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-close","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-close.liquid","True","True","10","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/collage.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/header.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-header.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/pickup-availability.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/card-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-drawer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/facets.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-media-modal.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/share-button.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-discount","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-discount.liquid","True","True","3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-cart-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-order.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-drawer.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-error","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-error.liquid","True","True","10","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/b2b-register.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/contact-form.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/email-signup-banner.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/footer-original.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-activate-account.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-login.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-header.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-register.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-reset-password.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/newsletter.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-facebook","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-facebook.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-filter","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-filter.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/facets.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-hamburger","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-hamburger.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/header.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-instagram","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-instagram.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-minus","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-minus.liquid","True","True","3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/featured-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-drawer.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-padlock","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-padlock.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-header.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-pause","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-pause.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/slideshow.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-pinterest","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-pinterest.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-play","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-play.liquid","True","True","5","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/collage.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/slideshow.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-media-gallery.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-media.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-thumbnail.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-plus","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-plus.liquid","True","True","5","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/featured-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/card-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-drawer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-supplement-pack-info.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-remove","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-remove.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/cart-drawer.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-share","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-share.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/share-button.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-snapchat","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-snapchat.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-success","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-success.liquid","True","True","5","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/contact-form.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/email-signup-banner.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/footer-original.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-login.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/newsletter.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-tick","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-tick.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/pickup-availability.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-tiktok","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-tiktok.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-tumblr","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-tumblr.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-twitter","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-twitter.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-unavailable","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-unavailable.liquid","True","False","0","","True","Located in 'originals' directory, likely kept for reference"
"icon-vimeo","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-vimeo.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-with-text","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-with-text.liquid","True","True","3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/featured-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-product.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/icon-with-text.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-youtube","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-youtube.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/main-password-footer.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/social-icons.liquid","True","Located in 'originals' directory, likely kept for reference"
"icon-zoom","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/originals/icon-zoom.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-thumbnail.liquid","True","Located in 'originals' directory, likely kept for reference"
